filename,freq,acc_amplitude_fft_m/s/s,pos_amplitude_fft_m,Folder,MinMax_amp_Volts,datetime,rewNum,accFile,beeID,hive,IT,accFileAndFolder,dateFrozenOrMarked,treatment,MinMax_amp_acc_m/s/s
2016_10_17__11_16_42_521_220_450_test.txt,240.0,1.1127230169186046,4.893333903657383e-07,Bee25_17Oct2016_Hive3_S_W,0.04608,2016_10_17__11_16_42_521,41,2016_10_17__11_16_42_521_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,4.5309734513274345
2016_10_17__11_16_53_129_220_450_test.txt,240.0,1.5079245648768052,6.631280458189023e-07,Bee25_17Oct2016_Hive3_S_W,0.08275,2016_10_17__11_16_53_129,42,2016_10_17__11_16_53_129_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,8.136676499508358
2016_10_17__11_16_54_134_220_450_test.txt,420.0,1.5083526110878098,2.1659307242832718e-07,Bee25_17Oct2016_Hive3_S_W,0.22551999999999997,2016_10_17__11_16_54_134,43,2016_10_17__11_16_54_134_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,22.17502458210423
2016_10_17__11_16_54_990_220_450_test.txt,410.0,2.9429001550804514,4.4345349056212185e-07,Bee25_17Oct2016_Hive3_S_W,0.22358000000000008,2016_10_17__11_16_54_990,44,2016_10_17__11_16_54_990_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,21.98426745329401
2016_10_17__11_16_57_373_220_450_test.txt,370.0,1.1052748912726746,2.0450650152283348e-07,Bee25_17Oct2016_Hive3_S_W,0.1298,2016_10_17__11_16_57_373,45,2016_10_17__11_16_57_373_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,12.763028515240904
2016_10_17__11_17_00_193_220_450_test.txt,400.0,1.2135423080404015,1.921211610167312e-07,Bee25_17Oct2016_Hive3_S_W,0.1418,2016_10_17__11_17_00_193,46,2016_10_17__11_17_00_193_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,13.942969518190758
2016_10_17__11_17_01_205_220_450_test.txt,400.0,3.829212670271639,6.062193127658739e-07,Bee25_17Oct2016_Hive3_S_W,0.28588,2016_10_17__11_17_01_205,47,2016_10_17__11_17_01_205_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,28.110127826941987
2016_10_17__11_17_02_615_220_450_test.txt,410.0,2.6296104562813842,3.9624515756796214e-07,Bee25_17Oct2016_Hive3_S_W,0.22325,2016_10_17__11_17_02_615,48,2016_10_17__11_17_02_615_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,21.95181907571288
2016_10_17__11_17_12_840_220_450_test.txt,240.0,1.4082978425171253,6.193159909929938e-07,Bee25_17Oct2016_Hive3_S_W,0.04381,2016_10_17__11_17_12_840,49,2016_10_17__11_17_12_840_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,4.307767944936087
2016_10_17__11_17_13_461_220_450_test.txt,420.0,1.268108150348607,1.8209498126391228e-07,Bee25_17Oct2016_Hive3_S_W,0.21416999999999997,2016_10_17__11_17_13_461,50,2016_10_17__11_17_13_461_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,21.058997050147493
2016_10_17__11_17_14_320_220_450_test.txt,380.0,0.9173135209914012,1.6091290117376946e-07,Bee25_17Oct2016_Hive3_S_W,0.16874,2016_10_17__11_17_14_320,51,2016_10_17__11_17_14_320_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,16.591937069813174
2016_10_17__11_17_15_030_220_450_test.txt,380.0,1.4822213743953099,2.600076594073849e-07,Bee25_17Oct2016_Hive3_S_W,0.26771,2016_10_17__11_17_15_030,52,2016_10_17__11_17_15_030_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,26.323500491642083
2016_10_17__11_17_16_954_220_450_test.txt,330.0,1.0304700996446667,2.396888204867664e-07,Bee25_17Oct2016_Hive3_S_W,0.20605,2016_10_17__11_17_16_954,53,2016_10_17__11_17_16_954_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,20.260570304818085
2016_10_17__11_17_19_463_220_450_test.txt,250.0,0.9227258555196912,3.739667034345756e-07,Bee25_17Oct2016_Hive3_S_W,0.03732,2016_10_17__11_17_19_463,54,2016_10_17__11_17_19_463_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,3.6696165191740415
2016_10_17__11_17_21_679_220_450_test.txt,240.0,0.9178981776795858,4.0365681347934255e-07,Bee25_17Oct2016_Hive3_S_W,0.0344,2016_10_17__11_17_21_679,55,2016_10_17__11_17_21_679_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,3.3824975417895766
2016_10_17__11_17_22_438_220_450_test.txt,400.0,1.0013872922237514,1.5853397770704075e-07,Bee25_17Oct2016_Hive3_S_W,0.1801,2016_10_17__11_17_22_438,56,2016_10_17__11_17_22_438_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,17.70894788593904
2016_10_17__11_17_23_658_220_450_test.txt,400.0,2.732286193399933,4.325601111951541e-07,Bee25_17Oct2016_Hive3_S_W,0.33748,2016_10_17__11_17_23_658,57,2016_10_17__11_17_23_658_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,33.183874139626354
2016_10_17__11_17_31_948_220_450_test.txt,230.0,1.3596609201210472,6.510512938511086e-07,Bee25_17Oct2016_Hive3_S_W,0.08696,2016_10_17__11_17_31_948,58,2016_10_17__11_17_31_948_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,8.550639134709929
2016_10_17__11_17_33_134_220_450_test.txt,410.0,1.0979767785680683,1.6544959371849752e-07,Bee25_17Oct2016_Hive3_S_W,0.1444,2016_10_17__11_17_33_134,59,2016_10_17__11_17_33_134_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,14.198623402163227
2016_10_17__11_17_33_790_220_450_test.txt,240.0,0.9204272186020171,4.0476898978030033e-07,Bee25_17Oct2016_Hive3_S_W,0.16387000000000002,2016_10_17__11_17_33_790,60,2016_10_17__11_17_33_790_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,16.11307767944936
2016_10_17__11_17_35_602_220_450_test.txt,420.0,2.460560694988837,3.53326136678121e-07,Bee25_17Oct2016_Hive3_S_W,0.32158000000000003,2016_10_17__11_17_35_602,61,2016_10_17__11_17_35_602_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,31.620452310717802
2016_10_17__11_17_46_386_220_450_test.txt,410.0,1.6429415198300494,2.475680836471178e-07,Bee25_17Oct2016_Hive3_S_W,0.27225,2016_10_17__11_17_46_386,62,2016_10_17__11_17_46_386_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,26.769911504424783
2016_10_17__11_17_47_109_220_450_test.txt,420.0,1.8844731699893464,2.7060239813711586e-07,Bee25_17Oct2016_Hive3_S_W,0.2583,2016_10_17__11_17_47_109,63,2016_10_17__11_17_47_109_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,25.39823008849557
2016_10_17__11_17_48_501_220_450_test.txt,410.0,2.2417653613286412,3.378023793251204e-07,Bee25_17Oct2016_Hive3_S_W,0.24206999999999998,2016_10_17__11_17_48_501,64,2016_10_17__11_17_48_501_220_450_test.txt,25,3,3.73,Bee25_17Oct2016_Hive3_S_W/2016_10_17__11_13_55_ampFreq.txt,17-Oct-16,weighted,23.802359882005895
2016_10_19__08_58_07_333_220_450_test.txt,360.0,2.0617877526496162,4.029760330203214e-07,Bee26_19Oct2016_Hive3_S_W,0.24921,2016_10_19__08_58_07_333,1,2016_10_19__08_58_07_333_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,24.50442477876106
2016_10_19__08_58_07_895_220_450_test.txt,370.0,1.6405342048479994,3.0354431599879606e-07,Bee26_19Oct2016_Hive3_S_W,0.28231,2016_10_19__08_58_07_895,2,2016_10_19__08_58_07_895_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,27.75909537856441
2016_10_19__08_58_08_541_220_450_test.txt,360.0,0.9952475751509748,1.9452095357149555e-07,Bee26_19Oct2016_Hive3_S_W,0.28069,2016_10_19__08_58_08_541,3,2016_10_19__08_58_08_541_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,27.599803343166176
2016_10_19__08_58_09_741_220_450_test.txt,340.0,0.7868199113850021,1.7240814172769834e-07,Bee26_19Oct2016_Hive3_S_W,0.23753000000000002,2016_10_19__08_58_09_741,4,2016_10_19__08_58_09_741_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,23.355948869223205
2016_10_19__08_58_10_328_220_450_test.txt,390.0,5.310325721238421,8.843663504310124e-07,Bee26_19Oct2016_Hive3_S_W,0.40821999999999997,2016_10_19__08_58_10_328,5,2016_10_19__08_58_10_328_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,40.139626352015746
2016_10_19__08_58_10_757_220_450_test.txt,350.0,1.7349463085638137,3.5874859906038816e-07,Bee26_19Oct2016_Hive3_S_W,0.20995,2016_10_19__08_58_10_757,6,2016_10_19__08_58_10_757_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,20.644051130776795
2016_10_19__08_58_12_410_220_450_test.txt,370.0,2.0589669586117494,3.8096597758766756e-07,Bee26_19Oct2016_Hive3_S_W,0.19664,2016_10_19__08_58_12_410,7,2016_10_19__08_58_12_410_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,19.335299901671586
2016_10_19__08_58_33_341_220_450_test.txt,340.0,1.0991407279066547,2.408439436440376e-07,Bee26_19Oct2016_Hive3_S_W,0.24921,2016_10_19__08_58_33_341,8,2016_10_19__08_58_33_341_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,24.50442477876106
2016_10_19__08_58_35_100_220_450_test.txt,430.0,2.7375975232617282,3.750359943120749e-07,Bee26_19Oct2016_Hive3_S_W,0.39004,2016_10_19__08_58_35_100,9,2016_10_19__08_58_35_100_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,38.35201573254671
2016_10_19__08_58_49_601_220_450_test.txt,330.0,1.0334497932847984,2.403819014934461e-07,Bee26_19Oct2016_Hive3_S_W,0.061329999999999996,2016_10_19__08_58_49_601,10,2016_10_19__08_58_49_601_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,6.030481809242872
2016_10_19__08_58_55_625_220_450_test.txt,320.0,1.3078967521961966,3.235294116564648e-07,Bee26_19Oct2016_Hive3_S_W,0.14537,2016_10_19__08_58_55_625,11,2016_10_19__08_58_55_625_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,14.294001966568338
2016_10_19__08_58_56_758_220_450_test.txt,380.0,1.5772629386984438,2.766796188783213e-07,Bee26_19Oct2016_Hive3_S_W,0.41503,2016_10_19__08_58_56_758,12,2016_10_19__08_58_56_758_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,40.809242871189774
2016_10_19__08_59_04_724_220_450_test.txt,400.0,0.9701900559438742,1.5359500754103006e-07,Bee26_19Oct2016_Hive3_S_W,0.33455,2016_10_19__08_59_04_724,13,2016_10_19__08_59_04_724_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,32.895771878072765
2016_10_19__08_59_05_158_220_450_test.txt,380.0,2.485975104278142,4.360836912583889e-07,Bee26_19Oct2016_Hive3_S_W,0.42282,2016_10_19__08_59_05_158,14,2016_10_19__08_59_05_158_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,41.575221238938056
2016_10_19__08_59_06_545_220_450_test.txt,340.0,1.1291687432437298,2.4742368857566107e-07,Bee26_19Oct2016_Hive3_S_W,0.09053,2016_10_19__08_59_06_545,15,2016_10_19__08_59_06_545_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,8.901671583087513
2016_10_19__08_59_09_076_220_450_test.txt,390.0,2.5554709410563765,4.2558077007138536e-07,Bee26_19Oct2016_Hive3_S_W,0.30146,2016_10_19__08_59_09_076,16,2016_10_19__08_59_09_076_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,29.642084562438544
2016_10_19__08_59_16_588_220_450_test.txt,380.0,0.8615154624648367,1.5112494179901883e-07,Bee26_19Oct2016_Hive3_S_W,0.24499,2016_10_19__08_59_16_588,17,2016_10_19__08_59_16_588_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,24.089478859390365
2016_10_19__08_59_32_999_220_450_test.txt,330.0,0.924890285957994,2.1513080466612548e-07,Bee26_19Oct2016_Hive3_S_W,0.14894000000000002,2016_10_19__08_59_32_999,18,2016_10_19__08_59_32_999_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,14.645034414945922
2016_10_19__08_59_36_090_220_450_test.txt,360.0,3.0663022641164344,5.993082075722557e-07,Bee26_19Oct2016_Hive3_S_W,0.30146,2016_10_19__08_59_36_090,19,2016_10_19__08_59_36_090_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,29.642084562438544
2016_10_19__08_59_42_879_220_450_test.txt,400.0,2.6485984781293808,4.1931114499588033e-07,Bee26_19Oct2016_Hive3_S_W,0.59123,2016_10_19__08_59_42_879,20,2016_10_19__08_59_42_879_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,58.13470993117011
2016_10_19__08_59_54_762_220_450_test.txt,350.0,1.4977709841095281,3.097059774186255e-07,Bee26_19Oct2016_Hive3_S_W,0.16419,2016_10_19__08_59_54_762,21,2016_10_19__08_59_54_762_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,16.144542772861353
2016_10_19__08_59_55_609_220_450_test.txt,380.0,1.8233980507347889,3.1985604008237574e-07,Bee26_19Oct2016_Hive3_S_W,0.25376,2016_10_19__08_59_55_609,22,2016_10_19__08_59_55_609_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,24.95181907571288
2016_10_19__08_59_56_864_220_450_test.txt,370.0,2.5294575444242717,4.6801978154512137e-07,Bee26_19Oct2016_Hive3_S_W,0.34460999999999997,2016_10_19__08_59_56_864,23,2016_10_19__08_59_56_864_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,33.88495575221239
2016_10_19__08_59_57_391_220_450_test.txt,410.0,3.0921647601553546,4.6594555847124646e-07,Bee26_19Oct2016_Hive3_S_W,0.32514,2016_10_19__08_59_57_391,24,2016_10_19__08_59_57_391_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,31.97050147492625
2016_10_19__08_59_58_021_220_450_test.txt,410.0,3.4970862391427144,5.269615066170007e-07,Bee26_19Oct2016_Hive3_S_W,0.49323,2016_10_19__08_59_58_021,25,2016_10_19__08_59_58_021_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,sham,48.49852507374632
2016_10_19__09_00_48_618_220_450_test.txt,370.0,1.3902409666729605,2.572331269017024e-07,Bee26_19Oct2016_Hive3_S_W,0.27907,2016_10_19__09_00_48_618,26,2016_10_19__09_00_48_618_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,27.440511307767945
2016_10_19__09_00_49_436_220_450_test.txt,410.0,1.4783959286079769,2.227733869401745e-07,Bee26_19Oct2016_Hive3_S_W,0.20281,2016_10_19__09_00_49_436,27,2016_10_19__09_00_49_436_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,19.941986234021638
2016_10_19__09_00_49_859_220_450_test.txt,360.0,1.5007449935799482,2.9332033004404504e-07,Bee26_19Oct2016_Hive3_S_W,0.14732,2016_10_19__09_00_49_859,28,2016_10_19__09_00_49_859_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,14.48574237954769
2016_10_19__09_00_51_010_220_450_test.txt,340.0,1.2755101069297188,2.794900384556313e-07,Bee26_19Oct2016_Hive3_S_W,0.17263,2016_10_19__09_00_51_010,29,2016_10_19__09_00_51_010_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,16.974434611602753
2016_10_19__09_00_53_863_220_450_test.txt,410.0,0.8476891017171919,1.277347756494586e-07,Bee26_19Oct2016_Hive3_S_W,0.2106,2016_10_19__09_00_53_863,30,2016_10_19__09_00_53_863_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,20.707964601769916
2016_10_19__09_00_55_239_220_450_test.txt,410.0,2.11979321704786,3.1942289980411693e-07,Bee26_19Oct2016_Hive3_S_W,0.24336999999999998,2016_10_19__09_00_55_239,31,2016_10_19__09_00_55_239_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,23.930186823992127
2016_10_19__09_01_04_324_220_450_test.txt,380.0,0.9787121616865092,1.7168330101666931e-07,Bee26_19Oct2016_Hive3_S_W,0.10287,2016_10_19__09_01_04_324,32,2016_10_19__09_01_04_324_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,10.115044247787614
2016_10_19__09_01_05_565_220_450_test.txt,400.0,3.810429024072688,6.032455920377543e-07,Bee26_19Oct2016_Hive3_S_W,0.33326,2016_10_19__09_01_05_565,33,2016_10_19__09_01_05_565_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,32.768928220255646
2016_10_19__09_01_24_581_220_450_test.txt,400.0,2.3834392534664803,3.773326348450527e-07,Bee26_19Oct2016_Hive3_S_W,0.22551999999999997,2016_10_19__09_01_24_581,34,2016_10_19__09_01_24_581_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,22.17502458210423
2016_10_19__09_01_25_201_220_450_test.txt,410.0,2.4065954437674377,3.6263994484053237e-07,Bee26_19Oct2016_Hive3_S_W,0.35727,2016_10_19__09_01_25_201,35,2016_10_19__09_01_25_201_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,35.129793510324475
2016_10_19__09_01_32_025_220_450_test.txt,390.0,1.0550402190959007,1.7570335928512172e-07,Bee26_19Oct2016_Hive3_S_W,0.26803,2016_10_19__09_01_32_025,36,2016_10_19__09_01_32_025_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,26.354965585054078
2016_10_19__09_01_33_327_220_450_test.txt,420.0,1.9233805930459356,2.761893399689849e-07,Bee26_19Oct2016_Hive3_S_W,0.13434000000000001,2016_10_19__09_01_33_327,37,2016_10_19__09_01_33_327_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,13.209439528023596
2016_10_19__09_01_38_843_220_450_test.txt,420.0,5.692379814317817,8.174017297738548e-07,Bee26_19Oct2016_Hive3_S_W,0.3829,2016_10_19__09_01_38_843,38,2016_10_19__09_01_38_843_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,37.64995083579154
2016_10_19__09_01_39_258_220_450_test.txt,410.0,1.8264878149794392,2.752259180874837e-07,Bee26_19Oct2016_Hive3_S_W,0.27939,2016_10_19__09_01_39_258,39,2016_10_19__09_01_39_258_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,27.471976401179944
2016_10_19__09_01_40_552_220_450_test.txt,410.0,2.332745535680273,3.5151180667981053e-07,Bee26_19Oct2016_Hive3_S_W,0.2385,2016_10_19__09_01_40_552,40,2016_10_19__09_01_40_552_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,23.45132743362832
2016_10_19__09_01_41_026_220_450_test.txt,390.0,2.366919153742046,3.941798984925453e-07,Bee26_19Oct2016_Hive3_S_W,0.31346,2016_10_19__09_01_41_026,41,2016_10_19__09_01_41_026_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,30.822025565388397
2016_10_19__09_01_44_940_220_450_test.txt,400.0,1.4765045899367353,2.3375186360271028e-07,Bee26_19Oct2016_Hive3_S_W,0.23234000000000002,2016_10_19__09_01_44_940,42,2016_10_19__09_01_44_940_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,22.845624385447394
2016_10_19__09_01_46_092_220_450_test.txt,390.0,1.0782006727412472,1.7956043452680485e-07,Bee26_19Oct2016_Hive3_S_W,0.11584000000000001,2016_10_19__09_01_46_092,43,2016_10_19__09_01_46_092_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,11.390363815142575
2016_10_19__09_01_49_876_220_450_test.txt,380.0,1.3023044950242368,2.284470791180621e-07,Bee26_19Oct2016_Hive3_S_W,0.15478,2016_10_19__09_01_49_876,44,2016_10_19__09_01_49_876_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,15.219272369714847
2016_10_19__09_01_50_309_220_450_test.txt,360.0,1.1164907522521574,2.182179099998316e-07,Bee26_19Oct2016_Hive3_S_W,0.08275,2016_10_19__09_01_50_309,45,2016_10_19__09_01_50_309_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,8.136676499508358
2016_10_19__09_01_50_756_220_450_test.txt,410.0,1.934933375746709,2.9156713250999545e-07,Bee26_19Oct2016_Hive3_S_W,0.20184000000000002,2016_10_19__09_01_50_756,46,2016_10_19__09_01_50_756_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,19.84660766961652
2016_10_19__09_01_51_965_220_450_test.txt,400.0,2.6178792425219384,4.144478491953585e-07,Bee26_19Oct2016_Hive3_S_W,0.25116,2016_10_19__09_01_51_965,47,2016_10_19__09_01_51_965_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,24.69616519174041
2016_10_19__09_02_03_112_220_450_test.txt,410.0,1.067814300389644,1.6090453424404155e-07,Bee26_19Oct2016_Hive3_S_W,0.16647,2016_10_19__09_02_03_112,48,2016_10_19__09_02_03_112_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,16.368731563421832
2016_10_19__09_02_04_158_220_450_test.txt,410.0,1.6382940782373605,2.4686777983527976e-07,Bee26_19Oct2016_Hive3_S_W,0.15186,2016_10_19__09_02_04_158,49,2016_10_19__09_02_04_158_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,14.932153392330385
2016_10_19__09_02_04_848_220_450_test.txt,380.0,1.7349173102071682,3.0433496432093346e-07,Bee26_19Oct2016_Hive3_S_W,0.43158,2016_10_19__09_02_04_848,50,2016_10_19__09_02_04_848_220_450_test.txt,26,3,3.72,Bee26_19Oct2016_Hive3_S_W/2016_10_19__08_57_43_ampFreq.txt,19-Oct-16,weighted,42.436578171091455
