freq,amp,datetime,visitNum,treatment_rewarded,BeeNumCol,accFile,beeID,hive,treatment,totalRewards,meanFreqRewarded,totalBuzzesNotRewarded,meanFreqUnrewarded,IT_mm,amp_acc
310.0,0.68371, 2017_05_31__12_38_11_098,19, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_11_098_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,67.22812192723697
290.0,0.37966, 2017_05_31__12_38_11_620,20, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_11_620_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,37.33136676499509
330.0,0.4822, 2017_05_31__12_38_12_548,21, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_12_548_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,47.41396263520158
350.0,0.65289, 2017_05_31__12_38_13_149,22, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_13_149_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,64.1976401179941
330.0,0.84856, 2017_05_31__12_38_13_657,23, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_13_657_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,83.43756145526056
310.0,0.19632, 2017_05_31__12_38_17_027,24, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_17_027_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,19.303834808259587
300.0,0.65581, 2017_05_31__12_38_18_116,25, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_18_116_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,64.48475909537856
300.0,0.28848, 2017_05_31__12_38_18_893,26, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_18_893_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,28.365781710914455
340.0,0.38095999999999997, 2017_05_31__12_38_19_492,27, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_19_492_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,37.45919370698132
380.0,0.38711999999999996, 2017_05_31__12_38_20_039,28, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_20_039_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,38.06489675516224
390.0,0.5555399999999999, 2017_05_31__12_38_29_403,29, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_29_403_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,54.62536873156342
370.0,0.29659, 2017_05_31__12_38_30_116,30, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_30_116_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,29.163225172074732
370.0,0.36991999999999997, 2017_05_31__12_38_30_591,31, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_30_591_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,36.37364798426745
320.0,0.22163000000000002, 2017_05_31__12_38_34_707,32, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_34_707_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,21.792527040314653
330.0,0.34397, 2017_05_31__12_38_35_283,33, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_35_283_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,33.822025565388394
340.0,0.39848, 2017_05_31__12_38_35_806,34, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_35_806_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,39.18190757128811
370.0,0.39491, 2017_05_31__12_38_36_286,35, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_36_286_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,38.83087512291052
350.0,0.48382, 2017_05_31__12_38_36_875,36, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_36_875_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,47.5732546705998
400.0,0.85667, 2017_05_31__12_38_37_815,37, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_37_815_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,84.23500491642085
260.0,0.19307, 2017_05_31__12_38_54_668,38, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_54_668_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,18.984267453294002
330.0,0.30924, 2017_05_31__12_38_55_323,39, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_55_323_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,30.4070796460177
340.0,0.77327, 2017_05_31__12_38_56_231,40, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_56_231_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,76.03441494591937
330.0,0.59448, 2017_05_31__12_38_56_762,41, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_56_762_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,58.45427728613569
290.0,0.22358000000000003, 2017_05_31__12_38_59_071,42, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_38_59_071_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,21.984267453294006
330.0,0.2239, 2017_05_31__12_39_00_456,43, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_00_456_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,22.015732546705998
310.0,0.24336999999999998, 2017_05_31__12_39_01_001,44, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_01_001_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,23.93018682399213
320.0,0.27874, 2017_05_31__12_39_01_619,45, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_01_619_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,27.408062930186826
370.0,0.29107, 2017_05_31__12_39_02_261,46, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_02_261_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,28.6204523107178
340.0,0.2398, 2017_05_31__12_39_11_637,47, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_11_637_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,23.579154375614554
360.0,0.7538, 2017_05_31__12_39_12_537,48, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_12_537_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,74.11996066863324
350.0,0.4968, 2017_05_31__12_39_13_361,49, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_13_361_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,48.849557522123895
370.0,0.61979, 2017_05_31__12_39_14_141,50, T,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_14_141_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,60.94296951819075
370.0,0.7255699999999999, 2017_05_31__12_39_14_662,51, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_14_662_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,71.3441494591937
340.0,0.36668, 2017_05_31__12_39_27_736,52, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_27_736_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,36.055063913470995
360.0,0.68696, 2017_05_31__12_39_28_216,53, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_28_216_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,67.54768928220255
360.0,0.73239, 2017_05_31__12_39_29_017,54, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_29_017_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,72.01474926253687
370.0,0.79696, 2017_05_31__12_39_31_098,55, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_31_098_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,78.36381514257621
370.0,0.5824699999999999, 2017_05_31__12_39_31_789,56, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_31_789_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,57.27335299901671
360.0,0.5312, 2017_05_31__12_39_32_378,57, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_32_378_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,52.23205506391348
380.0,0.49518, 2017_05_31__12_39_33_021,58, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_33_021_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,48.690265486725664
340.0,0.37285, 2017_05_31__12_39_55_723,59, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_55_723_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,36.66175024582105
350.0,0.3722, 2017_05_31__12_39_57_466,60, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_57_466_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,36.597836774827925
360.0,0.40237, 2017_05_31__12_39_59_021,61, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_39_59_021_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,39.56440511307768
370.0,0.71065, 2017_05_31__12_40_00_488,62, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_00_488_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,69.87708947885939
330.0,0.40367, 2017_05_31__12_40_01_208,63, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_01_208_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,39.69223205506391
280.0,0.60097, 2017_05_31__12_40_02_224,64, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_02_224_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,59.09242871189774
340.0,0.20443, 2017_05_31__12_40_03_127,65, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_03_127_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,20.101278269419865
370.0,0.52893, 2017_05_31__12_40_11_934,66, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_11_934_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,52.00884955752213
380.0,0.55067, 2017_05_31__12_40_13_467,67, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_13_467_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,54.146509341199604
360.0,0.28069, 2017_05_31__12_40_47_986,68, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_47_986_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,27.599803343166176
320.0,0.62985, 2017_05_31__12_40_49_093,69, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_49_093_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,61.932153392330385
320.0,0.37512, 2017_05_31__12_40_49_772,70, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_49_772_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,36.88495575221239
330.0,0.31281, 2017_05_31__12_40_53_074,71, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_53_074_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,30.75811209439528
380.0,0.53866, 2017_05_31__12_40_53_661,72, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_53_661_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,52.96558505408064
360.0,0.64347, 2017_05_31__12_40_54_276,73, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_54_276_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,63.27138643067847
360.0,0.38485, 2017_05_31__12_40_55_470,74, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_55_470_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,37.8416912487709
360.0,0.38485, 2017_05_31__12_40_56_046,75, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_56_046_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,37.8416912487709
340.0,0.32644, 2017_05_31__12_40_56_639,76, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_40_56_639_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,32.09832841691249
360.0,0.29756, 2017_05_31__12_41_07_819,77, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_07_819_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,29.25860373647984
350.0,0.77425, 2017_05_31__12_41_08_363,78, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_08_363_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,76.13077679449361
370.0,0.57533, 2017_05_31__12_41_09_086,79, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_09_086_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,56.571288102261555
350.0,0.58377, 2017_05_31__12_41_09_675,80, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_09_675_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,57.40117994100295
360.0,0.35986999999999997, 2017_05_31__12_41_12_497,81, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_12_497_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,35.385447394296946
310.0,0.60356, 2017_05_31__12_41_13_452,82, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_13_452_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,59.34709931170108
320.0,0.6412, 2017_05_31__12_41_14_404,83, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_14_404_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,63.048180924287124
350.0,0.36798000000000003, 2017_05_31__12_41_15_080,84, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_15_080_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,36.18289085545723
310.0,0.73855, 2017_05_31__12_41_15_776,85, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_15_776_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,72.62045231071781
300.0,0.59026, 2017_05_31__12_41_16_473,86, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_16_473_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,58.039331366765
260.0,0.44651, 2017_05_31__12_41_20_592,87, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_20_592_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,43.90462143559488
350.0,0.57338, 2017_05_31__12_41_22_071,88, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_22_071_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,56.379547689282205
310.0,0.42086999999999997, 2017_05_31__12_41_22_654,89, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_22_654_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,41.3834808259587
380.0,0.44131000000000004, 2017_05_31__12_41_23_265,90, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_23_265_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,43.393313667649956
280.0,0.24402, 2017_05_31__12_41_46_799,91, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_46_799_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,23.994100294985248
360.0,0.39232, 2017_05_31__12_41_47_493,92, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_47_493_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,38.57620452310718
370.0,0.50946, 2017_05_31__12_41_48_085,93, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_48_085_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,50.09439528023599
340.0,0.35565, 2017_05_31__12_41_48_709,94, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_48_709_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,34.97050147492626
390.0,0.36895, 2017_05_31__12_41_53_311,95, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_53_311_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,36.27826941986234
360.0,0.27809, 2017_05_31__12_41_54_339,96, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_54_339_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,27.34414945919371
350.0,0.44488, 2017_05_31__12_41_55_854,97, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_55_854_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,43.74434611602753
330.0,0.40757, 2017_05_31__12_41_57_176,98, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_57_176_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,40.07571288102262
350.0,0.48382, 2017_05_31__12_41_59_309,99, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_59_309_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,47.5732546705998
370.0,0.30243000000000003, 2017_05_31__12_41_59_855,100, F,B_249_2017_05_31_H_7_RewFir,2017_05_31__12_41_59_855_220_450_0_5.txt,249,7,RewFir,50,336.4,50,346.8,4.04,29.737463126843657
340.0,0.33715, 2017_05_31__12_45_02_708,1, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_02_708_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,33.15142576204523
350.0,0.33488, 2017_05_31__12_45_03_226,2, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_03_226_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,32.92822025565388
360.0,0.5776, 2017_05_31__12_45_04_264,3, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_04_264_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,56.79449360865291
370.0,0.27907, 2017_05_31__12_45_04_960,4, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_04_960_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,27.440511307767945
370.0,0.55748, 2017_05_31__12_45_17_650,5, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_17_650_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,54.81612586037365
350.0,0.33163000000000004, 2017_05_31__12_45_18_262,6, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_18_262_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,32.608652900688305
360.0,0.18204, 2017_05_31__12_45_20_056,7, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_20_056_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,17.899705014749266
380.0,0.54548, 2017_05_31__12_45_20_988,8, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_20_988_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,53.6361848574238
370.0,0.69507, 2017_05_31__12_45_21_487,9, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_21_487_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,68.34513274336283
350.0,0.355, 2017_05_31__12_45_23_836,10, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_23_836_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,34.90658800393314
350.0,0.35467, 2017_05_31__12_45_25_823,11, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_25_823_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,34.87413962635201
400.0,0.5363899999999999, 2017_05_31__12_45_49_285,12, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_45_49_285_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,52.74237954768927
390.0,0.41243, 2017_05_31__12_46_09_095,13, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_46_09_095_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,40.55358898721731
360.0,0.38323, 2017_05_31__12_46_10_021,14, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_46_10_021_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,37.68239921337267
340.0,0.53704, 2017_05_31__12_46_11_689,15, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_46_11_689_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,52.806293018682396
300.0,0.43353, 2017_05_31__12_46_19_901,16, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_46_19_901_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,42.6283185840708
300.0,0.99069, 2017_05_31__12_46_21_966,17, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_46_21_966_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,97.41297935103245
350.0,0.44456, 2017_05_31__12_46_34_698,18, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_46_34_698_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,43.712881022615534
330.0,0.47376, 2017_05_31__12_46_35_355,19, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_46_35_355_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,46.584070796460175
360.0,0.18172, 2017_05_31__12_46_35_902,20, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_46_35_902_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,17.868239921337267
310.0,0.73725, 2017_05_31__12_47_22_131,21, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_22_131_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,72.49262536873157
280.0,0.7015600000000001, 2017_05_31__12_47_22_694,22, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_22_694_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,68.98328416912489
300.0,0.74829, 2017_05_31__12_47_23_168,23, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_23_168_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,73.57817109144543
330.0,0.46533, 2017_05_31__12_47_25_136,24, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_25_136_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,45.75516224188791
320.0,0.63179, 2017_05_31__12_47_25_875,25, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_25_875_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,62.122910521140604
350.0,0.37674, 2017_05_31__12_47_29_926,26, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_29_926_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,37.04424778761062
360.0,0.62271, 2017_05_31__12_47_30_742,27, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_30_742_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,61.230088495575224
360.0,0.62173, 2017_05_31__12_47_44_226,28, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_44_226_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,61.133726647000984
350.0,0.40043, 2017_05_31__12_47_45_303,29, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_45_303_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,39.37364798426746
380.0,0.39004, 2017_05_31__12_47_46_296,30, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_46_296_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,38.35201573254671
350.0,0.32611999999999997, 2017_05_31__12_47_50_488,31, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_50_488_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,32.066863323500485
320.0,0.43093000000000004, 2017_05_31__12_47_51_643,32, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_51_643_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,42.37266470009833
340.0,0.4676, 2017_05_31__12_47_53_027,33, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_53_027_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,45.978367748279254
300.0,0.60064, 2017_05_31__12_47_53_704,34, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_53_704_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,59.05998033431662
350.0,0.84499, 2017_05_31__12_47_54_946,35, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_54_946_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,83.08652900688298
330.0,0.82325, 2017_05_31__12_47_55_577,36, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_47_55_577_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,80.9488692232055
380.0,0.50005, 2017_05_31__12_48_03_334,37, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_03_334_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,49.16912487708948
350.0,0.40205, 2017_05_31__12_48_04_446,38, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_04_446_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,39.53294001966569
330.0,0.9556399999999999, 2017_05_31__12_48_05_114,39, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_05_114_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,93.96656833824976
350.0,0.4358, 2017_05_31__12_48_06_556,40, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_06_556_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,42.85152409046214
310.0,0.5999899999999999, 2017_05_31__12_48_07_726,41, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_07_726_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,58.99606686332349
390.0,0.4478, 2017_05_31__12_48_13_177,42, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_13_177_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,44.031465093411995
340.0,0.61232, 2017_05_31__12_48_13_899,43, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_13_899_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,60.20845624385447
350.0,0.81416, 2017_05_31__12_48_14_693,44, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_14_693_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,80.05506391347099
320.0,0.37836, 2017_05_31__12_48_15_500,45, T,B_250_2017_05_31_H_7_RewFir,2017_05_31__12_48_15_500_220_450_0_5.txt,250,7,RewFir,50,347.4,50,355.6,3.72,37.203539823008846
